7206332,3542.54248046,10554.26660156
7209348,3542.54272460,10554.26660156
7212391,3542.54296875,10554.26660156
7215345,3542.54296875,10554.26660156
7218395,3542.54321289,10554.26660156
7221383,3542.54321289,10554.26660156
7224344,3542.54321289,10554.26660156
7227338,3542.54321289,10554.26660156
7230390,3542.54321289,10554.26660156
7233375,3542.54321289,10554.26660156
7236325,3542.54321289,10554.26660156
7239365,3542.54321289,10554.26660156
7242332,3542.54321289,10554.26660156
7244384,3542.54321289,10554.26660156
7247389,3542.54321289,10554.26660156
7250370,3542.54321289,10554.26660156
7253327,3542.54321289,10554.26660156
7255387,3542.54321289,10554.26660156
7258387,3542.54321289,10554.26660156
7261370,3542.54321289,10554.26660156
7264368,3542.54321289,10554.26660156
7267326,3542.54321289,10554.26660156
7270327,3542.54321289,10554.26660156
7272383,3542.54321289,10554.26660156
7275332,3542.54321289,10554.26660156
7278314,3542.54321289,10554.26660156
7281328,3542.54321289,10554.26660156
7284320,3542.54321289,10554.26660156
7286374,3542.54321289,10554.26660156
7289370,3542.54321289,10554.26660156
7292374,3542.54321289,10554.26660156
7295319,3542.54321289,10554.26660156
7297381,3542.54321289,10554.26660156
7300370,3542.54321289,10554.26660156
7303384,3542.54321289,10554.26660156
7306369,3542.54321289,10554.26660156
7309315,3542.54321289,10554.26660156
7312311,3542.54321289,10554.26660156
7314378,3542.54321289,10554.26660156
7317322,3542.54321289,10554.26660156
7319378,3542.54321289,10554.26660156
7322319,3542.54321289,10554.26660156
7325332,3542.54321289,10554.26660156
7328329,3542.54321289,10554.26660156
7330383,3542.54321289,10554.26660156
7333322,3542.54321289,10554.26660156
7335377,3542.54321289,10554.26660156
7338371,3542.54321289,10554.26660156
7341375,3542.54321289,10554.26660156
7344320,3542.54321289,10554.26660156
7346372,3542.54321289,10554.26660156
7349318,3542.54321289,10554.26660156
7351371,3542.54321289,10554.26660156
7354320,3542.54321289,10554.26660156
7356386,3542.54321289,10554.26660156
7359375,3542.54321289,10554.26660156
7362329,3542.54321289,10554.26660156
7364386,3542.54321289,10554.26660156
7367385,3542.54321289,10554.26660156
7370321,3542.54321289,10554.26660156
7372378,3542.54321289,10554.26660156
7375326,3542.54321289,10554.26660156
7378383,3542.54321289,10554.26660156
7381327,3542.54321289,10554.26660156
7384365,3542.54321289,10554.26660156
7387305,3542.54321289,10554.26660156
7390365,3542.54321289,10554.26660156
7393317,3542.54321289,10554.26660156
7396332,3542.54321289,10554.26660156
7399369,3542.54321289,10554.26660156
7402319,3542.54321289,10554.26660156
7405373,3542.54321289,10554.26660156
7408306,3542.54321289,10554.26660156
7411359,3542.54321289,10554.26660156
7414319,3542.54321289,10554.26660156
7416369,3542.54321289,10554.26660156
7419355,3542.54321289,10554.26660156
7422374,3542.54321289,10554.26660156
7425317,3542.54321289,10554.26660156
7428376,3542.54321289,10554.26660156
7431321,3542.54321289,10554.26660156
7434328,3542.54321289,10554.26660156
7437350,3542.54321289,10554.26660156
7440354,3542.54321289,10554.26660156
7443363,3542.54321289,10554.26660156
7446368,3542.54321289,10554.26660156
7449359,3542.54321289,10554.26660156
7452371,3542.54321289,10554.26660156
7455308,3542.54321289,10554.26660156
7457364,3542.54321289,10554.26660156
7460312,3542.54321289,10554.26660156
7462366,3542.54321289,10554.26660156
7465325,3542.54321289,10554.26660156
7468290,3542.54321289,10554.26660156
7470374,3542.54321289,10554.26660156
7473364,3542.54321289,10554.26660156
7476312,3542.54321289,10554.26660156
7478365,3542.54321289,10554.26660156
7481309,3542.54321289,10554.26660156
7483371,3542.54321289,10554.26660156
7486314,3542.54321289,10554.26660156
7489367,3542.54321289,10554.26660156
7492302,3542.54321289,10554.26660156
7495365,3542.54248046,10554.26660156
7498322,3542.54101562,10554.26660156
7501329,3542.53784179,10554.26757812
7504372,3542.53222656,10554.27050781
7507321,3542.52343750,10554.27246093
7510361,3542.51391601,10554.27539062
7513313,3542.50439453,10554.27734375
7516371,3542.49291992,10554.27832031
7519322,3542.48120117,10554.27636718
7522310,3542.47363281,10554.27343750
7525346,3542.47045898,10554.26660156
7528326,3542.46557617,10554.26953125
7531351,3542.46069335,10554.27636718
7534361,3542.45849609,10554.28613281
7537310,3542.45678710,10554.29394531
7539372,3542.45263671,10554.29492187
7542350,3542.44360351,10554.29687500
7545350,3542.43579101,10554.29492187
7548298,3542.43408203,10554.29882812
7550370,3542.43408203,10554.30371093
7553300,3542.43774414,10554.30957031
7555365,3542.44238281,10554.31250000
7558371,3542.45043945,10554.31738281
7561298,3542.45532226,10554.32324218
7564314,3542.45068359,10554.32519531
7567367,3542.44238281,10554.32714843
7570306,3542.43408203,10554.32714843
7573367,3542.42602539,10554.32617187
7576348,3542.42333984,10554.32714843
7579359,3542.42626953,10554.33203125
7582315,3542.43237304,10554.33984375
7585313,3542.43945312,10554.34765625
7588305,3542.44409179,10554.35546875
7590368,3542.44116210,10554.35937500
7593294,3542.43188476,10554.36718750
7596365,3542.42749023,10554.37207031
7599318,3542.42041015,10554.37597656
7601375,3542.41528320,10554.37792968
7604297,3542.41235351,10554.37597656
7607318,3542.41430664,10554.37109375
7610305,3542.41821289,10554.36621093
7613343,3542.42236328,10554.35937500
7616318,3542.42187500,10554.35253906
7618371,3542.41796875,10554.34863281
7621350,3542.41088867,10554.34472656
7624316,3542.40283203,10554.34277343
7627316,3542.39404296,10554.33886718
7630316,3542.38549804,10554.33105468
7633329,3542.37768554,10554.32031250
7636367,3542.37304687,10554.31250000
7639387,3542.37353515,10554.30468750
7642355,3542.37841796,10554.29687500
7644425,3542.38281250,10554.29199218
7647391,3542.38647460,10554.28417968
7650357,3542.38549804,10554.27929687
7653313,3542.37670898,10554.28515625
7655409,3542.36938476,10554.29003906
7658344,3542.36083984,10554.29687500
7661433,3542.35742187,10554.30468750
7664398,3542.35742187,10554.31347656
7667371,3542.36108398,10554.32324218
7669447,3542.36499023,10554.33007812
7672438,3542.36889648,10554.33691406
7675442,3542.37084960,10554.34375000
7678311,3542.37158203,10554.34765625
7681323,3542.36914062,10554.34375000
7684293,3542.36352539,10554.33789062
7686345,3542.35766601,10554.33300781
7689293,3542.34814453,10554.32617187
7691354,3542.34252929,10554.32226562
7694394,3542.33593750,10554.31640625
7697414,3542.33300781,10554.30566406
7700311,3542.33203125,10554.29589843
7703345,3542.33325195,10554.28515625
7706284,3542.33349609,10554.27343750
7708358,3542.33569335,10554.26660156
7711356,3542.34057617,10554.25878906
7714355,3542.34667968,10554.25781250
7717315,3542.34814453,10554.25390625
7720275,3542.34497070,10554.24902343
7722354,3542.34619140,10554.24414062
7725293,3542.34423828,10554.23730468
7728353,3542.33740234,10554.23437500
7731309,3542.33422851,10554.22753906
7734343,3542.33398437,10554.21679687
7737300,3542.33398437,10554.21191406
7740344,3542.33642578,10554.20996093
7743345,3542.33300781,10554.20800781
7746286,3542.33032226,10554.20605468
7749296,3542.33007812,10554.20410156
7752310,3542.32983398,10554.20410156
7755352,3542.32983398,10554.20507812
7758279,3542.32983398,10554.20507812
7761357,3542.32983398,10554.20507812
7764348,3542.32983398,10554.20410156
7767301,3542.32983398,10554.20410156
7770304,3542.32983398,10554.20410156
7773301,3542.32983398,10554.20410156
7776326,3542.32983398,10554.20507812
7779345,3542.32983398,10554.20507812
7782346,3542.32983398,10554.20507812
7785347,3542.32983398,10554.20507812
7788295,3542.32983398,10554.20507812
7791303,3542.32958984,10554.20507812
7794274,3542.32958984,10554.20507812
7797336,3542.32958984,10554.20507812
7800339,3542.32958984,10554.20507812
7803293,3542.32958984,10554.20507812
7805351,3542.32958984,10554.20507812
7808349,3542.32958984,10554.20507812
7811300,3542.32958984,10554.20507812
7813350,3542.32958984,10554.20507812
7816302,3542.32958984,10554.20507812
7819314,3542.32983398,10554.20507812
7822340,3542.32983398,10554.20507812
7825350,3542.32983398,10554.20507812
7828283,3542.32958984,10554.20507812
7831285,3542.32958984,10554.20507812
7834319,3542.32983398,10554.20507812
7837298,3542.32983398,10554.20507812
7840287,3542.32983398,10554.20507812
7842347,3542.32983398,10554.20507812
7845286,3542.32983398,10554.20507812
7848324,3542.32983398,10554.20507812
7851347,3542.32983398,10554.20507812
7854292,3542.32983398,10554.20507812
7856348,3542.32983398,10554.20507812
7859302,3542.32983398,10554.20507812
7862346,3542.32983398,10554.20507812
7865300,3542.32983398,10554.20507812
7868270,3542.32983398,10554.20507812
7870327,3542.32983398,10554.20507812
7873346,3542.32983398,10554.20507812
7876284,3542.32983398,10554.20507812
7879292,3542.32983398,10554.20507812
7882280,3542.32983398,10554.20507812
7884339,3542.32983398,10554.20507812
7887298,3542.32983398,10554.20507812
7890284,3542.32983398,10554.20507812
7893339,3542.32983398,10554.20507812
7896283,3542.32983398,10554.20507812
7898339,3542.32983398,10554.20507812
7901278,3542.32983398,10554.20507812
7904340,3542.32983398,10554.20507812
7907340,3542.32983398,10554.20507812
7910285,3542.32983398,10554.20507812
7912335,3542.32983398,10554.20507812
7915328,3542.32983398,10554.20507812
7918262,3542.32983398,10554.20507812
7920318,3542.32983398,10554.20507812
7923318,3542.32983398,10554.20507812
7926315,3542.32983398,10554.20507812
7929277,3542.32983398,10554.20507812
7932269,3542.32983398,10554.20507812
7934326,3542.32983398,10554.20507812
7937266,3542.32983398,10554.20507812
7940339,3542.32983398,10554.20507812
7943286,3542.32983398,10554.20507812
7946316,3542.32983398,10554.20507812
7949315,3542.32983398,10554.20507812
7952263,3542.32983398,10554.20507812
7955317,3542.32983398,10554.20507812
7958335,3542.32983398,10554.20507812
7961267,3542.32983398,10554.20507812
7963333,3542.32983398,10554.20507812
7966260,3542.32983398,10554.20507812
7969332,3542.32983398,10554.20507812
7972263,3542.32983398,10554.20507812
7975331,3542.32983398,10554.20507812
7978306,3542.32983398,10554.20507812
7981326,3542.32983398,10554.20507812
7984302,3542.33007812,10554.20507812
7987261,3542.33007812,10554.20507812
7990312,3542.33007812,10554.20507812
7993283,3542.33007812,10554.20507812
7996263,3542.33007812,10554.20507812
7999301,3542.33007812,10554.20507812
8002302,3542.33007812,10554.20507812
8005300,3542.33007812,10554.20507812
8008261,3542.33007812,10554.20507812
8011302,3542.33007812,10554.20507812
8014266,3542.33007812,10554.20507812
8017249,3542.33007812,10554.20507812
8020312,3542.33007812,10554.20507812
8023324,3542.33007812,10554.20507812
8026288,3542.33007812,10554.20507812
8029263,3542.33007812,10554.20507812
8032299,3542.33007812,10554.20507812
8035262,3542.33007812,10554.20507812
8038246,3542.33007812,10554.20507812
8041306,3542.33007812,10554.20507812
8044291,3542.33007812,10554.20507812
8047313,3542.33007812,10554.20507812
8050239,3542.33007812,10554.20507812
8053309,3542.33007812,10554.20507812
8056274,3542.33007812,10554.20507812
8059253,3542.33007812,10554.20507812
8062263,3542.33007812,10554.20507812
8065252,3542.33007812,10554.20507812
8068316,3542.33007812,10554.20507812
8071272,3542.33007812,10554.20507812
8074305,3542.33007812,10554.20507812
8077265,3542.33007812,10554.20507812
8080254,3542.33007812,10554.20507812
8083234,3542.33007812,10554.20507812
8086237,3542.33007812,10554.20507812
8088303,3542.33007812,10554.20507812
8091235,3542.33007812,10554.20507812
8093302,3542.33007812,10554.20507812
8096295,3542.33007812,10554.20507812
8099291,3542.33007812,10554.20507812
8102252,3542.33007812,10554.20312500
8105278,3542.33105468,10554.19824218
8108317,3542.32958984,10554.19433593
8111299,3542.32861328,10554.18750000
8114322,3542.32983398,10554.18261718
8117273,3542.33081054,10554.17968750
8120317,3542.32739257,10554.17480468
8123247,3542.32397460,10554.17285156
8126247,3542.32104492,10554.17187500
8129319,3542.31909179,10554.16992187
8132308,3542.31591796,10554.16796875
8135299,3542.31201171,10554.16601562
8138318,3542.31103515,10554.16503906
8141309,3542.31176757,10554.16503906
8144265,3542.31176757,10554.16503906
8147265,3542.31225585,10554.16503906
8150296,3542.31323242,10554.16503906
8153314,3542.31713867,10554.16406250
8156315,3542.31958007,10554.16210937
8159315,3542.32128906,10554.16015625
8162304,3542.32250976,10554.15625000
8165263,3542.32080078,10554.15527343
8168271,3542.32055664,10554.15332031
8171250,3542.32104492,10554.15039062
8174281,3542.32104492,10554.14648437
8177269,3542.32031250,10554.14355468
8180314,3542.31982421,10554.13964843
8183313,3542.32031250,10554.13574218
8186258,3542.32128906,10554.13085937
8189238,3542.32104492,10554.12597656
8192263,3542.32031250,10554.12207031
8194313,3542.31982421,10554.11914062
8197262,3542.31738281,10554.12011718
8199314,3542.31591796,10554.12109375
8202309,3542.31542968,10554.12402343
